taxable_year,county,fp,population,all_returns,agi,median_income,median_rank,joint_returns,joint_returns_median_income,joint_returns_median_rank,tax_assessed,latitude,longitude,new_georeferenced_column
1998,Del Norte,6015,27800,7432,238000000,23884,38,3758,39338,42,5388000,41.70557047,-123.8920045,POINT (-123.8920045 41.70557047)
1998,El Dorado,6017,150200,53248,2842126000,35333,5,28960,57727,9,109882000,38.76394197,-120.6060593,POINT (-120.6060593 38.76394197)
1998,Fresno,6019,785100,258265,9009574000,21694,48,108320,41372,36,274534000,36.81276025,-119.6826941,POINT (-119.6826941 36.81276025)
1998,Glenn,6021,26850,9334,275851000,20728,55,4639,32818,55,6571000,39.59028676,-122.0780968,POINT (-122.0780968 39.59028676)
1998,Humboldt,6023,125800,46259,1564949000,23175,42,19997,41281,37,45343000,40.86148517,-123.8585124,POINT (-123.8585124 40.86148517)
1998,Imperial,6025,143400,46306,1300982000,17133,58,24271,24806,58,31937000,33.07729374,-114.7515356,POINT (-114.7515356 33.07729374)
1998,Inyo,6027,18300,7617,279953000,25409,32,3589,43771,31,8240000,36.63350255,-118.2559592,POINT (-118.2559592 36.63350255)
1998,Kern,6029,640100,202856,7335379000,23878,39,93933,42784,34,210747000,35.37676773,-118.8073572,POINT (-118.8073572 35.37676773)
1998,Kings,6031,124200,33415,1044872000,21950,46,15613,38016,46,24082000,36.01947119,-120.0181641,POINT (-120.0181641 36.01947119)
1998,Lake,6033,55100,18887,581936000,22078,45,9048,35528,49,13948000,39.06500481,-122.6570192,POINT (-122.6570192 39.06500481)
1998,Lassen,6035,33450,9555,346471000,29995,14,5126,45999,26,8292000,40.43255922,-120.6495591,POINT (-120.6495591 40.43255922)
1998,Los Angeles,6037,9649550,3484578,1.64611E+11,24495,36,1242038,44928,29,6852474000,34.0594833,-118.242048,POINT (-118.242048 34.0594833)
1998,Madera,6039,114700,37005,1200269000,21427,52,17939,37701,47,33228000,37.09637123,-119.8904305,POINT (-119.8904305 37.09637123)
1998,Marin,6041,245000,119739,11487296000,39962,1,45500,86304,1,689703000,38.03952573,-122.7299513,POINT (-122.7299513 38.03952573)
1998,Mariposa,6043,16000,5921,198188000,24121,37,2986,38815,45,5178000,37.72289349,-119.9767358,POINT (-119.9767358 37.72289349)
1998,Mendocino,6045,86200,33297,1245199000,22942,43,14705,39888,41,43087000,39.31034149,-123.6517776,POINT (-123.6517776 39.31034149)
1998,Merced,6047,204400,65001,2015696000,21378,53,30299,36570,48,48316000,37.1324242,-120.7167521,POINT (-120.7167521 37.1324242)
1998,Modoc,6049,9760,2810,72798000,21499,51,1518,32162,56,1965000,41.71368177,-120.943072,POINT (-120.943072 41.71368177)
1998,Mono,6051,10600,4565,166283000,23202,41,1789,47576,23,5131000,38.34709997,-119.3327269,POINT (-119.3327269 38.34709997)
1998,Monterey,6053,384100,142612,6237442000,25155,33,58434,45880,27,232782000,36.32470669,-121.2968358,POINT (-121.2968358 36.32470669)
1998,Napa,6055,122600,48925,2670313000,30617,13,21598,53350,14,116038000,38.45938161,-122.3328556,POINT (-122.3328556 38.45938161)
1998,Nevada,5099,90100,36833,1586003000,28772,17,18223,47810,22,53687000,39.29548859,-120.9008733,POINT (-120.9008733 39.29548859)
1998,Orange,6059,2763900,1152838,63552596000,30645,12,478972,59303,7,2746732000,33.66073433,-117.9361373,POINT (-117.9361373 33.66073433)
1998,Placer,6061,223100,111536,5714278000,33986,6,54921,59769,6,215324000,39.0316205,-120.8830665,POINT (-120.8830665 39.0316205)
1998,Plumas,6063,20400,7654,278026000,26196,29,4078,42017,35,7916000,40.00510655,-121.0077457,POINT (-121.0077457 40.00510655)
1998,Riverside,6065,1458500,505717,19833058000,25748,31,232579,45485,28,581187000,33.7775741,-115.4706931,POINT (-115.4706931 33.7775741)
1998,Sacramento,6067,1166100,461865,19887364000,29231,15,183491,52772,15,639025000,38.1923781,-121.6020643,POINT (-121.6020643 38.1923781)
1998,San Benito,6069,47800,19320,838791000,29167,16,9157,54838,13,26813000,36.50024907,-121.0915105,POINT (-121.0915105 36.50024907)
1998,San Bernardino,6071,1645800,548264,20677861000,26471,28,245547,46631,24,545259000,34.52258599,-115.5372574,POINT (-115.5372574 34.52258599)
1998,San Diego,6073,2828300,1088915,51227165000,27528,22,451998,50331,18,1987175000,32.78964014,-117.1936577,POINT (-117.1936577 32.78964014)
1998,San Francisco,6075,789500,395125,24578433000,31122,9,102807,51347,17,1311226000,37.7577,-122.4376,POINT (-122.4376 37.7577)
1998,San Joaquin,6077,551500,188622,7336527000,26551,27,85598,47827,21,222469000,37.933703,-121.3444014,POINT (-121.3444014 37.933703)
1998,San Luis Obispo,6079,238100,93648,3988848000,26906,24,42400,48147,20,139589000,35.27435015,-120.6124974,POINT (-120.6124974 35.27435015)
1998,San Mateo,6081,721400,321447,25394241000,37839,3,127956,71718,3,1395644000,37.43944139,-122.3344603,POINT (-122.3344603 37.43944139)
1998,Santa Barbara,6083,405000,154968,8043876000,27118,23,64650,48988,19,353585000,34.42119106,-119.6988197,POINT (-119.6988197 34.42119106)
1998,Santa Clara,6085,1701400,758637,53025952000,38105,2,301600,75128,2,2716956000,37.23423826,-121.7317226,POINT (-121.7317226 37.23423826)
1998,Santa Cruz,4023,250800,110287,5363414000,28153,19,41808,56307,12,219304000,37.02159755,-121.9471295,POINT (-121.9471295 37.02159755)
1998,Shasta,6089,164800,59554,2175264000,24560,35,30396,40138,40,62723000,40.53502155,-122.5021643,POINT (-122.5021643 40.53502155)
1998,Sierra,6091,3310,1275,43222000,26585,26,665,40407,39,995000,39.56316056,-120.7739513,POINT (-120.7739513 39.56316056)
1998,Siskiyou,6093,44100,16394,500100000,21814,47,8469,34328,52,12482000,41.40245364,-123.1750119,POINT (-123.1750119 41.40245364)
1998,Solano,6095,385500,149874,6372576000,32279,8,66813,57072,10,183986000,38.17681839,-122.0352986,POINT (-122.0352986 38.17681839)
1998,Sonoma,6097,440500,193854,9509300000,31061,10,80944,57019,11,377497000,38.49367199,-122.9302632,POINT (-122.9302632 38.49367199)
1998,Stanislaus,6099,431100,154037,5690026000,24883,34,71806,43362,32,166275000,37.50148783,-121.2164803,POINT (-121.2164803 37.50148783)
1998,Sutter,6101,76700,28317,967196000,23278,40,14232,39043,43,26816000,39.01131111,-121.7233341,POINT (-121.7233341 39.01131111)
1998,Tehama,6103,55200,16629,483010000,21169,54,8339,33336,54,11136000,40.25506437,-122.2937715,POINT (-122.2937715 40.25506437)
1998,Trinity,6105,13200,4321,134340000,21671,49,2247,34479,51,3499000,40.84092907,-122.972844,POINT (-122.972844 40.84092907)
1998,Tulare,6107,361400,114501,3418036000,19294,56,50687,35502,50,86786000,36.28254312,-118.2652098,POINT (-118.2652098 36.28254312)
1998,Tuolumne,6109,52700,19559,728349000,25874,30,10004,41009,38,21731000,37.96385957,-119.8920735,POINT (-119.8920735 37.96385957)
1998,Ventura,6111,738200,296280,15256427000,30790,11,134024,57876,8,592700000,34.27709072,-119.2178496,POINT (-119.2178496 34.27709072)
1998,Yolo,6113,156000,61459,2574167000,26742,25,25659,51826,16,88232000,38.68382688,-121.9127421,POINT (-121.9127421 38.68382688)
1998,Yuba,6115,60300,17786,510861000,21640,50,8752,33544,53,10887000,39.27129476,-121.3793557,POINT (-121.3793557 39.27129476)
1999,Alameda,6001,1448700,624293,37361789000,34588,7,230492,68162,5,1754820000,37.72022591,-122.1643521,POINT (-122.1643521 37.72022591)
1999,Alpine,6003,1170,300,11504000,28444,22,155,51315,20,340000,38.58842891,-119.7124417,POINT (-119.7124417 38.58842891)
1999,Amador,6005,33650,13421,538814000,29846,18,7041,47719,28,16138000,38.47216216,-120.5741948,POINT (-120.5741948 38.47216216)
1999,Butte,6007,200600,73388,2602568000,23191,44,32605,41120,43,78642000,39.59127291,-121.6728818,POINT (-121.6728818 39.59127291)
1999,Calaveras,6009,38350,15492,625122000,29426,20,8399,45688,32,18449000,38.25462698,-120.4657376,POINT (-120.4657376 38.25462698)
1999,Colusa,6011,18750,7528,241213000,20515,56,3418,33622,57,7084000,39.16798125,-122.2990667,POINT (-122.2990667 39.16798125)
1999,Contra Costa,6013,932000,407151,28564771000,39153,4,175470,74890,4,1401527000,37.98817952,-121.9371402,POINT (-121.9371402 37.98817952)
1999,Del Norte,6015,27450,7695,260308000,24804,38,3768,42144,41,6654000,41.70557047,-123.8920045,POINT (-123.8920045 41.70557047)
1999,El Dorado,6017,152400,55880,3680954000,36701,5,29922,61548,8,127454000,38.76394197,-120.6060593,POINT (-120.6060593 38.76394197)
1999,Fresno,6019,794200,264302,9699895000,22606,49,109140,43377,38,310266000,36.81276025,-119.6826941,POINT (-119.6826941 36.81276025)
1999,Glenn,6021,26900,9485,293101000,21733,55,4702,34449,56,7204000,39.59028676,-122.0780968,POINT (-122.0780968 39.59028676)
1999,Humboldt,6023,126100,47167,1648187000,23585,43,19830,43397,37,49412000,40.86148517,-123.8585124,POINT (-123.8585124 40.86148517)
1999,Imperial,6025,145600,47066,1356902000,18126,58,24045,26836,58,32483000,33.07729374,-114.7515356,POINT (-114.7515356 33.07729374)
1999,Inyo,6027,18050,7758,290778000,25690,34,3600,47237,30,8892000,36.63350255,-118.2559592,POINT (-118.2559592 36.63350255)
1999,Kern,6029,651700,205224,7648494000,24544,40,93653,44280,35,222452000,35.37676773,-118.8073572,POINT (-118.8073572 35.37676773)
1999,Kings,6031,127300,34401,1134129000,23029,47,15824,39856,46,27733000,36.01947119,-120.0181641,POINT (-120.0181641 36.01947119)
1999,Lake,6033,55400,19482,641158000,23043,46,9154,37845,49,16627000,39.06500481,-122.6570192,POINT (-122.6570192 39.06500481)
1999,Lassen,6035,33350,9581,373417000,31223,15,5106,48210,27,10350000,40.43255922,-120.6495591,POINT (-120.6495591 40.43255922)
1999,Los Angeles,6037,9790000,3576051,1.77875E+11,25308,36,1252590,46730,31,7688418000,34.0594833,-118.242048,POINT (-118.242048 34.0594833)
1999,Madera,6039,116600,37742,1270488000,22263,53,18215,39613,47,34658000,37.09637123,-119.8904305,POINT (-119.8904305 37.09637123)
1999,Marin,6041,246700,121155,13341036000,42879,1,45890,93510,1,845393000,38.03952573,-122.7299513,POINT (-122.7299513 38.03952573)
1999,Mariposa,6043,15900,6051,213448000,25080,37,2980,40599,45,5973000,37.72289349,-119.9767358,POINT (-119.9767358 37.72289349)
1999,Mendocino,6045,86500,34087,1268049000,23862,42,14762,42005,42,41292000,39.31034149,-123.6517776,POINT (-123.6517776 39.31034149)
1999,Merced,6047,207000,67512,2173166000,22116,54,30853,38090,48,54564000,37.1324242,-120.7167521,POINT (-120.7167521 37.1324242)
1999,Modoc,6049,9575,2835,85729000,23075,45,1534,35163,55,2257000,41.71368177,-120.943072,POINT (-120.943072 41.71368177)
1999,Mono,6051,10800,4724,187354000,24793,39,1831,48788,24,6237000,38.34709997,-119.3327269,POINT (-119.3327269 38.34709997)
1999,Monterey,6053,390900,145666,6899406000,26503,32,59162,48510,25,276342000,36.32470669,-121.2968358,POINT (-121.2968358 36.32470669)
1999,Napa,6055,124200,50126,2987424000,32385,11,21746,56840,14,136131000,38.45938161,-122.3328556,POINT (-122.3328556 38.45938161)
1999,Nevada,5099,90500,38476,1897494000,29950,17,18641,51192,22,75109000,39.29548859,-120.9008733,POINT (-120.9008733 39.29548859)
1999,Orange,6059,2813700,1181290,70653817000,31902,12,488895,61876,7,3215484000,33.66073433,-117.9361373,POINT (-117.9361373 33.66073433)
1999,Placer,6061,232000,117775,6668407000,35749,6,57312,63822,6,273862000,39.0316205,-120.8830665,POINT (-120.8830665 39.0316205)
1999,Plumas,6063,20200,7781,298463000,27913,26,4056,44913,34,8906000,40.00510655,-121.0077457,POINT (-121.0077457 40.00510655)
1999,Riverside,6065,1504100,528087,21741092000,26674,31,238257,47656,29,665465000,33.7775741,-115.4706931,POINT (-115.4706931 33.7775741)
1999,Sacramento,6067,1202100,480575,21866897000,30343,16,187603,55271,16,797473000,38.1923781,-121.6020643,POINT (-121.6020643 38.1923781)
1999,San Benito,6069,49700,20443,976715000,31312,14,9619,59256,13,34124000,36.50024907,-121.0915105,POINT (-121.0915105 36.50024907)
1999,San Bernardino,6071,1674700,570263,22273749000,27115,29,249647,48270,26,612367000,34.52258599,-115.5372574,POINT (-115.5372574 34.52258599)
1999,San Diego,6073,2883500,1129345,58314848000,28660,21,461812,53192,18,2431464000,32.78964014,-117.1936577,POINT (-117.1936577 32.78964014)
1999,San Francisco,6075,797200,403075,31596295000,33623,8,103267,55792,15,1901399000,37.7577,-122.4376,POINT (-122.4376 37.7577)
1999,San Joaquin,6077,562600,196622,8067521000,27684,28,87706,50197,23,255880000,37.933703,-121.3444014,POINT (-121.3444014 37.933703)
1999,San Luis Obispo,6079,240500,96991,4343383000,28376,23,43323,51342,19,156837000,35.27435015,-120.6124974,POINT (-120.6124974 35.27435015)
1999,San Mateo,6081,727300,327444,35303994000,40132,3,129012,78050,3,2259165000,37.43944139,-122.3344603,POINT (-122.3344603 37.43944139)
1999,Santa Barbara,6083,408600,157493,9064731000,28084,24,64924,51311,21,430864000,34.42119106,-119.6988197,POINT (-119.6988197 34.42119106)
1999,Santa Clara,6085,1717600,770976,70361237000,40398,2,305478,81156,2,4211264000,37.23423826,-121.7317226,POINT (-121.7317226 37.23423826)
1999,Santa Cruz,4023,253400,111902,6386930000,29670,19,42004,60002,12,301516000,37.02159755,-121.9471295,POINT (-121.9471295 37.02159755)
1999,Shasta,6089,165000,61560,2370023000,25492,35,30691,42325,40,71750000,40.53502155,-122.5021643,POINT (-122.5021643 40.53502155)
1999,Sierra,6091,3180,1319,47086000,27781,27,650,42967,39,1124000,39.56316056,-120.7739513,POINT (-120.7739513 39.56316056)
1999,Siskiyou,6093,43750,16725,541138000,22814,48,8431,36268,52,14480000,41.40245364,-123.1750119,POINT (-123.1750119 41.40245364)
1999,Solano,6095,394300,156401,7019259000,33528,9,68397,60159,11,214868000,38.17681839,-122.0352986,POINT (-122.0352986 38.17681839)
1999,Sonoma,6097,447300,201310,10665649000,32426,10,82348,60491,10,446137000,38.49367199,-122.9302632,POINT (-122.9302632 38.49367199)
1999,Stanislaus,6099,439800,159153,6111043000,25832,33,72857,45283,33,184153000,37.50148783,-121.2164803,POINT (-121.2164803 37.50148783)
1999,Sutter,6101,77700,29098,1066183000,24278,41,14328,40664,44,32131000,39.01131111,-121.7233341,POINT (-121.7233341 39.01131111)
1999,Tehama,6103,55300,17107,529772000,22378,51,8414,35559,53,13063000,40.25506437,-122.2937715,POINT (-122.2937715 40.25506437)
1999,Trinity,6105,13050,4405,144780000,22310,52,2222,36309,51,4079000,40.84092907,-122.972844,POINT (-122.972844 40.84092907)
1999,Tulare,6107,365400,116444,3651277000,19973,57,51052,36839,50,97435000,36.28254312,-118.2652098,POINT (-118.2652098 36.28254312)
1999,Tuolumne,6109,52800,20254,778615000,26703,30,10133,43407,36,23767000,37.96385957,-119.8920735,POINT (-119.8920735 37.96385957)
1999,Ventura,6111,751600,305378,16993845000,31791,13,136175,60554,9,699576000,34.27709072,-119.2178496,POINT (-119.2178496 34.27709072)
1999,Yolo,6113,158900,64139,2946815000,27997,25,26593,54886,17,108656000,38.68382688,-121.9127421,POINT (-121.9127421 38.68382688)
1999,Yuba,6115,60000,18525,556305000,22436,50,8907,35281,54,12160000,39.27129476,-121.3793557,POINT (-121.3793557 39.27129476)
2000,Alameda,6001,1466900,645969,44568117000,37580,7,236198,74307,5,2255845000,37.72022591,-122.1643521,POINT (-122.1643521 37.72022591)
2000,Alpine,6003,1200,304,12889000,29333,28,152,51999,23,412000,38.58842891,-119.7124417,POINT (-119.7124417 38.58842891)
2000,Amador,6005,35450,13868,619020000,31806,19,7190,50565,27,20427000,38.47216216,-120.5741948,POINT (-120.5741948 38.47216216)
2000,Butte,6007,205400,74509,2777466000,24513,45,32843,43246,43,83591000,39.59127291,-121.6728818,POINT (-121.6728818 39.59127291)
2000,Calaveras,6009,41000,15983,724564000,31420,20,8542,49190,30,23591000,38.25462698,-120.4657376,POINT (-120.4657376 38.25462698)
2000,Colusa,6011,19150,7448,246117000,21691,56,3455,35225,57,7040000,39.16798125,-122.2990667,POINT (-122.2990667 39.16798125)
2000,Contra Costa,6013,963000,420142,33036057000,42052,4,179766,79612,4,1704790000,37.98817952,-121.9371402,POINT (-121.9371402 37.98817952)
2000,Del Norte,6015,28250,7674,273844000,25540,40,3705,44313,42,6897000,41.70557047,-123.8920045,POINT (-123.8920045 41.70557047)
2000,El Dorado,6017,158300,57949,3664751000,39104,5,30786,65935,7,158421000,38.76394197,-120.6060593,POINT (-120.6060593 38.76394197)
2000,Fresno,6019,816400,270199,10301185000,23638,51,110490,45312,39,322573000,36.81276025,-119.6826941,POINT (-119.6826941 36.81276025)
2000,Glenn,6021,26900,9558,306940000,22389,55,4664,36157,56,7622000,39.59028676,-122.0780968,POINT (-122.0780968 39.59028676)
2000,Humboldt,6023,127700,47827,1768327000,24633,43,19855,45555,37,53826000,40.86148517,-123.8585124,POINT (-123.8585124 40.86148517)
2000,Imperial,6025,149000,47479,1432163000,19094,58,23986,28550,58,33459000,33.07729374,-114.7515356,POINT (-114.7515356 33.07729374)
2000,Inyo,6027,18200,7874,305925000,27170,34,3610,49119,31,9124000,36.63350255,-118.2559592,POINT (-118.2559592 36.63350255)
2000,Kern,6029,678500,210196,8219365000,25794,39,94885,46622,36,238719000,35.37676773,-118.8073572,POINT (-118.8073572 35.37676773)
2000,Kings,6031,134500,34982,1197347000,24022,48,16025,42126,46,28543000,36.01947119,-120.0181641,POINT (-120.0181641 36.01947119)
2000,Lake,6033,59100,20133,719582000,24569,44,9332,40676,48,19938000,39.06500481,-122.6570192,POINT (-122.6570192 39.06500481)
2000,Lassen,6035,35600,9517,385031000,33134,15,5056,50865,26,9941000,40.43255922,-120.6495591,POINT (-120.6495591 40.43255922)
2000,Los Angeles,6037,9716100,3650716,1.9185E+11,26478,36,1265608,48878,32,8261023000,34.0594833,-118.242048,POINT (-118.242048 34.0594833)
2000,Madera,6039,127700,38760,1343977000,23034,54,18452,40911,47,36140000,37.09637123,-119.8904305,POINT (-119.8904305 37.09637123)
2000,Marin,6041,250100,122027,16099725000,46696,1,46267,101660,1,1071265000,38.03952573,-122.7299513,POINT (-122.7299513 38.03952573)
2000,Mariposa,6043,17300,6093,225659000,26330,38,3020,42615,45,6259000,37.72289349,-119.9767358,POINT (-119.9767358 37.72289349)
2000,Mendocino,6045,87400,34547,1407419000,25368,41,14733,45120,40,48768000,39.31034149,-123.6517776,POINT (-123.6517776 39.31034149)
2000,Merced,6047,214400,69842,2361495000,23222,53,31761,40085,49,58497000,37.1324242,-120.7167521,POINT (-120.7167521 37.1324242)
2000,Modoc,6049,9550,2793,91007000,24390,46,1494,37624,53,2360000,41.71368177,-120.943072,POINT (-120.943072 41.71368177)
2000,Mono,6051,13150,4842,207504000,26351,37,1854,51549,25,6901000,38.34709997,-119.3327269,POINT (-119.3327269 38.34709997)
2000,Monterey,6053,408700,147851,7859384000,28392,30,59961,51582,24,337483000,36.32470669,-121.2968358,POINT (-121.2968358 36.32470669)
2000,Napa,6055,125800,50530,3452741000,34496,11,21876,61301,14,170184000,38.45938161,-122.3328556,POINT (-122.3328556 38.45938161)
2000,Nevada,5099,93000,39209,2179745000,32079,17,18852,54950,20,93145000,39.29548859,-120.9008733,POINT (-120.9008733 39.29548859)
2000,Orange,6059,2893100,1203042,77457897000,33515,13,496972,65024,10,3600331000,33.66073433,-117.9361373,POINT (-117.9361373 33.66073433)
2000,Placer,6061,251800,124639,7920273000,37962,6,60488,68126,6,349502000,39.0316205,-120.8830665,POINT (-120.8830665 39.0316205)
2000,Plumas,6063,21000,7951,322955000,29612,25,4041,47193,34,9941000,40.00510655,-121.0077457,POINT (-121.0077457 40.00510655)
2000,Riverside,6065,1577700,551839,23830059000,27888,32,246662,49825,29,729880000,33.7775741,-115.4706931,POINT (-115.4706931 33.7775741)
2000,Sacramento,6067,1242000,499364,23463753000,31939,18,193570,58289,16,831516000,38.1923781,-121.6020643,POINT (-121.6020643 38.1923781)
2000,San Benito,6069,54500,21208,1152453000,33718,12,9891,63571,13,43548000,36.50024907,-121.0915105,POINT (-121.0915105 36.50024907)
2000,San Bernardino,6071,1742300,591095,23718086000,28053,31,255203,50021,28,626207000,34.52258599,-115.5372574,POINT (-115.5372574 34.52258599)
2000,San Diego,6073,2856000,1161370,67104785000,30405,21,470656,56672,18,2990783000,32.78964014,-117.1936577,POINT (-117.1936577 32.78964014)
2000,San Francisco,6075,787500,410596,38443965000,37458,8,103944,61190,15,2413506000,37.7577,-122.4376,POINT (-122.4376 37.7577)
2000,San Joaquin,6077,573600,206479,9121025000,29664,24,91428,53625,22,297978000,37.933703,-121.3444014,POINT (-121.3444014 37.933703)
2000,San Luis Obispo,6079,249900,99895,4947747000,30163,22,44288,55009,19,191847000,35.27435015,-120.6124974,POINT (-120.6124974 35.27435015)
2000,San Mateo,6081,717900,331430,48845972000,44270,3,128980,84760,3,3423732000,37.43944139,-122.3344603,POINT (-122.3344603 37.43944139)
2000,Santa Barbara,6083,406100,159549,10211707000,29599,26,65407,54190,21,504716000,34.42119106,-119.6988197,POINT (-119.6988197 34.42119106)
2000,Santa Clara,6085,1709500,790270,99533028000,45214,2,309625,89475,2,6703655000,37.23423826,-121.7317226,POINT (-121.7317226 37.23423826)
2000,Santa Cruz,4023,259300,112768,7674434000,32194,16,42077,65176,9,399980000,37.02159755,-121.9471295,POINT (-121.9471295 37.02159755)
2000,Shasta,6089,165000,63467,2556676000,26590,35,31194,44822,41,77917000,40.53502155,-122.5021643,POINT (-122.5021643 40.53502155)
2000,Sierra,6091,3600,1306,49877000,30105,23,647,45537,38,1384000,39.56316056,-120.7739513,POINT (-120.7739513 39.56316056)
